% Sierra SPYHIS Output Mon Sep 16 13:34:22 2019
        TIME,   x_origin_x,   x_origin_y,   x_origin_z,   u_origin_x,   u_origin_y,   u_origin_z,   v_origin_x,   v_origin_y,   v_origin_z,   a_origin_x,   a_origin_y,   a_origin_z,       x_cg_x,       x_cg_y,       x_cg_z,       u_cg_x,       u_cg_y,       u_cg_z,       v_cg_x,       v_cg_y,       v_cg_z,       a_cg_x,       a_cg_y,       a_cg_z,      x_tip_x,      x_tip_y,      x_tip_z,      u_tip_x,      u_tip_y,      u_tip_z,      v_tip_x,      v_tip_y,      v_tip_z,      a_tip_x,      a_tip_y,      a_tip_z,        x_P_x,        x_P_y,        x_P_z,        u_P_x,        u_P_y,        u_P_z,        v_P_x,        v_P_y,        v_P_z,        a_P_x,        a_P_y,        a_P_z,        x_Q_x,        x_Q_y,        x_Q_z,        u_Q_x,        u_Q_y,        u_Q_z,        v_Q_x,        v_Q_y,        v_Q_z,        a_Q_x,        a_Q_y,        a_Q_z,        x_R_x,        x_R_y,        x_R_z,        u_R_x,        u_R_y,        u_R_z,        v_R_x,        v_R_y,        v_R_z,        a_R_x,        a_R_y,        a_R_z
 1.24000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.31791e-01, -2.62642e-01, -5.76045e-16, -9.37167e-01, -2.62642e-01, -5.76045e-16,  1.06760e+00, -1.75404e+00,  4.81392e-14,  1.04063e+01, -1.16328e+00,  8.56264e-11, -8.57765e-01, -5.14048e-01,  1.07356e-15, -1.85777e+00, -5.14048e-01,  1.07356e-15,  1.93410e+00, -3.22224e+00, -1.20292e-14,  1.52802e+01,  1.97152e+00,  3.95558e-10, -8.62838e-01, -5.05430e-01, -1.00000e-02, -1.86284e+00, -4.95430e-01,  3.46513e-10,  1.90469e+00, -3.23955e+00, -1.35553e-07,  1.57834e+01,  2.11517e+00,  3.54932e-03, -8.52693e-01, -5.22666e-01, -1.00000e-02, -1.85269e+00, -5.32666e-01,  1.22199e-10,  1.96350e+00, -3.20494e+00,  1.54041e-07,  1.47936e+01,  1.80285e+00, -3.75791e-03, -8.62838e-01, -5.05430e-01,  1.00000e-02, -1.86284e+00, -4.95430e-01, -3.46509e-10,  1.90469e+00, -3.23955e+00,  1.35553e-07,  1.57834e+01,  2.11517e+00, -3.54929e-03
 1.25000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.20589e-01, -2.80219e-01, -5.64947e-16, -9.25965e-01, -2.80219e-01, -5.64947e-16,  1.17681e+00, -1.76597e+00,  3.97221e-14,  1.12364e+01, -1.07320e+00,  1.33452e-10, -8.37534e-01, -5.46331e-01,  9.23507e-16, -1.83753e+00, -5.46331e-01,  9.23507e-16,  2.12272e+00, -3.24801e+00, -7.49504e-14,  2.06331e+01, -4.10241e+00, -2.23301e-09, -8.42893e-01, -5.37888e-01, -1.00000e-02, -1.84289e+00, -5.27888e-01,  3.26508e-11,  2.09315e+00, -3.26678e+00,  2.26232e-07,  2.04390e+01, -4.37463e+00, -4.99823e-04, -8.32175e-01, -5.54774e-01, -1.00000e-02, -1.83218e+00, -5.64774e-01,  4.68362e-10,  2.15229e+00, -3.22924e+00, -2.21721e-07,  2.08328e+01, -3.83467e+00,  1.55371e-04, -8.42893e-01, -5.37888e-01,  1.00000e-02, -1.84289e+00, -5.27888e-01, -3.26475e-11,  2.09315e+00, -3.26678e+00, -2.26232e-07,  2.04390e+01, -4.37463e+00,  4.99807e-04
 1.26000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.08332e-01, -2.97794e-01, -3.63182e-16, -9.13709e-01, -2.97794e-01, -3.63182e-16,  1.27014e+00, -1.74198e+00, -3.63313e-14,  7.27806e+00,  5.80735e+00,  4.39447e-10, -8.15293e-01, -5.78936e-01,  6.90808e-16, -1.81529e+00, -5.78936e-01,  6.90808e-16,  2.32890e+00, -3.27414e+00,  6.71172e-14,  2.30616e+01, -4.64744e+00, -5.66181e-09, -8.20945e-01, -5.70686e-01, -1.00000e-02, -1.82094e+00, -5.60686e-01, -1.53293e-11,  2.29980e+00, -3.29408e+00,  4.80113e-08,  2.30548e+01, -4.81447e+00,  1.61666e-03, -8.09640e-01, -5.87185e-01, -1.00000e-02, -1.80964e+00, -5.97185e-01,  5.50479e-10,  2.35800e+00, -3.25421e+00, -2.98448e-08,  2.30813e+01, -4.49519e+00, -1.16315e-03, -8.20945e-01, -5.70686e-01,  1.00000e-02, -1.82094e+00, -5.60686e-01,  1.53322e-11,  2.29980e+00, -3.29408e+00, -4.80119e-08,  2.30548e+01, -4.81447e+00, -1.61665e-03
 1.27000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -3.95239e-01, -3.14966e-01, -7.62930e-17, -9.00615e-01, -3.14966e-01, -7.62930e-17,  1.34960e+00, -1.69359e+00, -2.15140e-15,  8.21093e+00,  4.74211e+00, -1.89276e-09, -7.90743e-01, -6.12002e-01,  1.76915e-16, -1.79074e+00, -6.12002e-01,  1.76915e-16,  2.58996e+00, -3.34501e+00, -6.71269e-14,  3.00276e+01, -1.00143e+01,  3.31041e-09, -7.96703e-01, -6.03972e-01, -1.00000e-02, -1.79670e+00, -5.93972e-01, -3.43242e-10,  2.55716e+00, -3.36935e+00, -7.65248e-08,  2.93160e+01, -1.07356e+01, -2.08941e-03, -7.84783e-01, -6.20032e-01, -1.00000e-02, -1.78478e+00, -6.30032e-01,  9.34327e-10,  2.62276e+00, -3.32067e+00,  7.71140e-08,  3.07243e+01, -9.27494e+00,  1.63068e-03, -7.96703e-01, -6.03972e-01,  1.00000e-02, -1.79670e+00, -5.93972e-01,  3.43244e-10,  2.55716e+00, -3.36935e+00,  7.65247e-08,  2.93160e+01, -1.07356e+01,  2.08942e-03
 1.28000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -3.81333e-01, -3.31667e-01,  2.22290e-16, -8.86710e-01, -3.31667e-01,  2.22290e-16,  1.42507e+00, -1.63832e+00,  4.61264e-14,  7.00133e+00,  6.13344e+00,  1.36122e-09, -7.63354e-01, -6.45860e-01, -4.09489e-16, -1.76335e+00, -6.45860e-01, -4.09489e-16,  2.87865e+00, -3.40637e+00, -1.75642e-14,  2.57811e+01,  6.75153e-03, -3.29622e-09, -7.69674e-01, -6.38110e-01, -1.00000e-02, -1.76967e+00, -6.28110e-01,  3.31735e-11,  2.84103e+00, -3.43704e+00,  3.10793e-07,  2.57065e+01, -3.66348e-01, -3.57487e-04, -7.57035e-01, -6.53610e-01, -1.00000e-02, -1.75703e+00, -6.63610e-01,  6.21466e-10,  2.91626e+00, -3.37570e+00, -3.13743e-07,  2.58617e+01,  3.67828e-01, -3.74534e-04, -7.69674e-01, -6.38110e-01,  1.00000e-02, -1.76967e+00, -6.28110e-01, -3.31726e-11,  2.84103e+00, -3.43704e+00, -3.10794e-07,  2.57065e+01, -3.66348e-01,  3.57477e-04
 1.29001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -3.66689e-01, -3.47792e-01,  4.89141e-16, -8.72065e-01, -3.47792e-01,  4.89141e-16,  1.50726e+00, -1.59008e+00,  3.19130e-14,  1.02492e+01,  2.70275e+00,  3.59872e-10, -7.33276e-01, -6.79868e-01, -7.76551e-16, -1.73328e+00, -6.79868e-01, -7.76551e-16,  3.13648e+00, -3.38904e+00, -1.03529e-14,  2.52630e+01,  3.73426e+00,  3.82281e-09, -7.39966e-01, -6.72436e-01, -1.00000e-02, -1.73997e+00, -6.62436e-01,  1.15373e-10,  3.09882e+00, -3.42294e+00,  2.43815e-07,  2.52160e+01,  3.36880e+00, -1.73171e-03, -7.26585e-01, -6.87300e-01, -1.00000e-02, -1.72658e+00, -6.97300e-01,  5.81396e-10,  3.17414e+00, -3.35514e+00, -2.55410e-07,  2.52857e+01,  4.12269e+00,  1.25525e-03, -7.39966e-01, -6.72436e-01,  1.00000e-02, -1.73997e+00, -6.62436e-01, -1.15373e-10,  3.09882e+00, -3.42294e+00, -2.43814e-07,  2.52160e+01,  3.36880e+00,  1.73167e-03
 1.30001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -3.51127e-01, -3.63511e-01,  5.77298e-16, -8.56503e-01, -3.63511e-01,  5.77298e-16,  1.60582e+00, -1.55293e+00,  3.10241e-14,  9.35492e+00,  4.59504e+00, -9.78014e-11, -7.00681e-01, -7.13474e-01, -1.07413e-15, -1.70068e+00, -7.13474e-01, -1.07413e-15,  3.37988e+00, -3.32525e+00,  2.80628e-14,  2.12558e+01,  1.07623e+01, -7.69738e-10, -7.07743e-01, -7.06393e-01, -1.00000e-02, -1.70774e+00, -6.96393e-01,  4.02237e-10,  3.34342e+00, -3.36161e+00, -4.60119e-08,  2.18645e+01,  1.09876e+01, -2.01371e-03, -6.93619e-01, -7.20554e-01, -1.00000e-02, -1.69362e+00, -7.30554e-01,  3.36811e-10,  3.41634e+00, -3.28889e+00,  5.86566e-08,  2.06532e+01,  1.05284e+01,  1.70900e-03, -7.07743e-01, -7.06393e-01,  1.00000e-02, -1.70774e+00, -6.96393e-01, -4.02237e-10,  3.34342e+00, -3.36161e+00,  4.60113e-08,  2.18645e+01,  1.09876e+01,  2.01374e-03
 1.31001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -3.34647e-01, -3.78748e-01,  6.91948e-16, -8.40023e-01, -3.78748e-01,  6.91948e-16,  1.69503e+00, -1.49862e+00,  3.00538e-14,  1.07145e+01,  4.21564e+00,  1.08758e-09, -6.65748e-01, -7.46220e-01, -1.03825e-15, -1.66575e+00, -7.46220e-01, -1.03825e-15,  3.61405e+00, -3.22795e+00, -1.77341e-14,  2.83349e+01,  6.42544e+00,  2.65187e-09, -6.73162e-01, -7.39509e-01, -1.00000e-02, -1.67316e+00, -7.29509e-01,  1.78621e-11,  3.57929e+00, -3.26636e+00, -7.32112e-09,  2.80555e+01,  5.73058e+00, -6.58642e-04, -6.58334e-01, -7.52930e-01, -1.00000e-02, -1.65833e+00, -7.62930e-01,  7.56027e-10,  3.64881e+00, -3.18955e+00,  9.50411e-09,  2.86013e+01,  7.13389e+00,  5.77212e-04, -6.73162e-01, -7.39509e-01,  1.00000e-02, -1.67316e+00, -7.29509e-01, -1.78622e-11,  3.57929e+00, -3.26636e+00,  7.32002e-09,  2.80555e+01,  5.73058e+00,  6.58628e-04
 1.32001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -3.17123e-01, -3.93542e-01,  5.29532e-16, -8.22500e-01, -3.93542e-01,  5.29532e-16,  1.80688e+00, -1.45629e+00,  8.04074e-15,  1.01372e+01,  5.67105e+00, -1.58262e-09, -6.28266e-01, -7.78060e-01, -1.03599e-15, -1.62827e+00, -7.78060e-01, -1.03599e-15,  3.86682e+00, -3.12331e+00,  1.19673e-13,  2.39901e+01,  1.28407e+01, -1.93360e-09, -6.36037e-01, -7.71766e-01, -1.00000e-02, -1.63604e+00, -7.61766e-01,  2.29506e-10,  3.83178e+00, -3.16657e+00, -4.34834e-07,  2.38696e+01,  1.22102e+01, -2.78979e-03, -6.20496e-01, -7.84355e-01, -1.00000e-02, -1.62050e+00, -7.94355e-01,  5.89878e-10,  3.90187e+00, -3.08005e+00,  4.51623e-07,  2.41018e+01,  1.34817e+01,  3.12682e-03, -6.36037e-01, -7.71766e-01,  1.00000e-02, -1.63604e+00, -7.61766e-01, -2.29506e-10,  3.83178e+00, -3.16657e+00,  4.34834e-07,  2.38696e+01,  1.22102e+01,  2.78981e-03
 1.33001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -2.98491e-01, -4.07856e-01,  4.06960e-16, -8.03867e-01, -4.07856e-01,  4.06960e-16,  1.92312e+00, -1.40745e+00, -2.06884e-14,  1.39057e+01,  3.78477e+00,  7.02499e-10, -5.88631e-01, -8.08460e-01, -5.36836e-16, -1.58863e+00, -8.08460e-01, -5.36836e-16,  4.04548e+00, -2.94455e+00,  1.24553e-13,  1.29652e+01,  2.16244e+01, -3.70001e-09, -5.96739e-01, -8.02607e-01, -1.00000e-02, -1.59674e+00, -7.92607e-01,  7.15986e-10,  4.01379e+00, -2.98845e+00, -1.29438e-07,  1.36244e+01,  2.20520e+01,  8.74826e-04, -5.80522e-01, -8.14312e-01, -1.00000e-02, -1.58052e+00, -8.24312e-01,  1.09317e-10,  4.07717e+00, -2.90065e+00,  1.33138e-07,  1.22925e+01,  2.12080e+01, -5.62068e-04, -5.96739e-01, -8.02607e-01,  1.00000e-02, -1.59674e+00, -7.92607e-01, -7.15985e-10,  4.01379e+00, -2.98845e+00,  1.29438e-07,  1.36244e+01,  2.20520e+01, -8.74786e-04
 1.34001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -2.78494e-01, -4.21765e-01, -1.95170e-17, -7.83870e-01, -4.21765e-01, -1.95170e-17,  2.07740e+00, -1.37178e+00, -8.89151e-14,  1.45352e+01,  5.00752e+00, -4.67324e-10, -5.47452e-01, -8.36885e-01, -1.35563e-16, -1.54745e+00, -8.36885e-01, -1.35563e-16,  4.18759e+00, -2.73895e+00,  1.86518e-13,  7.31795e+00,  2.47990e+01, -8.47889e-10, -5.55859e-01, -8.31470e-01, -1.00000e-02, -1.55586e+00, -8.21470e-01,  8.95980e-10,  4.15932e+00, -2.78285e+00,  2.64853e-08,  8.18619e+00,  2.56545e+01, -1.60540e-03, -5.39045e-01, -8.42301e-01, -1.00000e-02, -1.53905e+00, -8.52301e-01, -7.46003e-11,  4.21587e+00, -2.69506e+00, -2.69559e-08,  6.43951e+00,  2.39495e+01,  1.93657e-03, -5.55859e-01, -8.31470e-01,  1.00000e-02, -1.55586e+00, -8.21470e-01, -8.95978e-10,  4.15932e+00, -2.78285e+00, -2.64849e-08,  8.18619e+00,  2.56545e+01,  1.60536e-03
 1.35001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -2.57051e-01, -4.35167e-01, -2.83405e-16, -7.62427e-01, -4.35167e-01, -2.83405e-16,  2.21047e+00, -1.30599e+00, -7.29242e-14,  1.35153e+01,  7.01646e+00, -2.38718e-09, -5.05146e-01, -8.63085e-01,  6.61173e-16, -1.50515e+00, -8.63085e-01,  6.61173e-16,  4.28379e+00, -2.50833e+00,  1.27154e-13,  1.36128e+01,  2.04318e+01,  3.80695e-09, -5.13804e-01, -8.58082e-01, -1.00000e-02, -1.51380e+00, -8.48082e-01,  5.18268e-10,  4.26080e+00, -2.54811e+00, -3.33967e-07,  1.38581e+01,  2.04308e+01,  1.93322e-03, -4.96487e-01, -8.68087e-01, -1.00000e-02, -1.49649e+00, -8.78087e-01,  2.90937e-10,  4.30677e+00, -2.46855e+00,  3.12498e-07,  1.33695e+01,  2.04287e+01, -1.78763e-03, -5.13804e-01, -8.58082e-01,  1.00000e-02, -1.51380e+00, -8.48082e-01, -5.18264e-10,  4.26080e+00, -2.54811e+00,  3.33968e-07,  1.38581e+01,  2.04308e+01, -1.93324e-03
 1.36001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -2.34284e-01, -4.47837e-01, -6.65505e-16, -7.39660e-01, -4.47837e-01, -6.65505e-16,  2.34306e+00, -1.22629e+00, -6.80820e-14,  1.21860e+01,  9.28738e+00,  6.63339e-10, -4.61521e-01, -8.87188e-01,  9.70921e-16, -1.46152e+00, -8.87188e-01,  9.70921e-16,  4.44499e+00, -2.31359e+00,  1.08359e-13,  1.98449e+01,  1.80180e+01, -2.98322e-09, -4.70404e-01, -8.82595e-01, -1.00000e-02, -1.47040e+00, -8.72595e-01,  1.98206e-10,  4.42318e+00, -2.35577e+00,  2.69541e-08,  1.96752e+01,  1.71511e+01, -1.11719e-03, -4.52638e-01, -8.91781e-01, -1.00000e-02, -1.45264e+00, -9.01781e-01,  6.33193e-10,  4.46680e+00, -2.27141e+00, -2.20089e-08,  2.00525e+01,  1.88635e+01,  1.10004e-03, -4.70404e-01, -8.82595e-01,  1.00000e-02, -1.47040e+00, -8.72595e-01, -1.98202e-10,  4.42318e+00, -2.35577e+00, -2.69535e-08,  1.96752e+01,  1.71511e+01,  1.11716e-03
 1.37001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -2.10338e-01, -4.59573e-01, -6.97152e-16, -7.15714e-01, -4.59573e-01, -6.97152e-16,  2.43984e+00, -1.11685e+00,  3.37851e-14,  8.61304e+00,  1.19031e+01,  3.67593e-11, -4.16289e-01, -9.09295e-01,  1.34757e-15, -1.41629e+00, -9.09295e-01,  1.34757e-15,  4.58584e+00, -2.09970e+00,  1.51134e-13,  1.26245e+01,  2.25437e+01,  2.12166e-09, -4.25383e-01, -9.05135e-01, -1.00000e-02, -1.42538e+00, -8.95135e-01,  4.95182e-10,  4.56625e+00, -2.14250e+00, -3.20231e-08,  1.28768e+01,  2.25584e+01,  3.20804e-03, -4.07196e-01, -9.13456e-01, -1.00000e-02, -1.40720e+00, -9.23456e-01,  3.55765e-10,  4.60542e+00, -2.05689e+00,  3.93838e-08,  1.23758e+01,  2.25285e+01, -4.00261e-03, -4.25383e-01, -9.05135e-01,  1.00000e-02, -1.42538e+00, -8.95135e-01, -4.95177e-10,  4.56625e+00, -2.14250e+00,  3.20226e-08,  1.28768e+01,  2.25584e+01, -3.20803e-03
 1.38001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -1.85417e-01, -4.70179e-01, -7.98681e-16, -6.90793e-01, -4.70179e-01, -7.98681e-16,  2.54331e+00, -1.00264e+00, -3.99292e-14,  8.70119e+00,  1.25325e+01, -2.23067e-09, -3.69740e-01, -9.29190e-01,  1.28671e-15, -1.36974e+00, -9.29190e-01,  1.28671e-15,  4.72696e+00, -1.87956e+00, -7.47798e-14,  1.25956e+01,  2.30411e+01, -1.06969e-09, -3.79019e-01, -9.25461e-01, -1.00000e-02, -1.37902e+00, -9.15461e-01,  4.46803e-10,  4.70917e+00, -1.92383e+00,  2.17376e-07,  1.27997e+01,  2.29168e+01, -2.50077e-03, -3.60462e-01, -9.32919e-01, -1.00000e-02, -1.36046e+00, -9.42919e-01,  4.16417e-10,  4.74475e+00, -1.83530e+00, -2.16374e-07,  1.24070e+01,  2.31615e+01,  2.56314e-03, -3.79019e-01, -9.25461e-01,  1.00000e-02, -1.37902e+00, -9.15461e-01, -4.46798e-10,  4.70917e+00, -1.92383e+00, -2.17377e-07,  1.27997e+01,  2.29168e+01,  2.50077e-03
 1.39001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -1.59608e-01, -4.79553e-01, -6.18042e-16, -6.64985e-01, -4.79553e-01, -6.18042e-16,  2.60777e+00, -8.67788e-01,  4.35196e-14,  4.21167e+00,  1.42576e+01, -3.75047e-09, -3.21896e-01, -9.46809e-01,  1.23606e-15, -1.32190e+00, -9.46809e-01,  1.23606e-15,  4.84756e+00, -1.64551e+00,  7.80103e-14,  1.31668e+01,  2.31661e+01, -2.34053e-09, -3.31337e-01, -9.43514e-01, -1.00000e-02, -1.33134e+00, -9.33514e-01,  3.80031e-10,  4.83254e+00, -1.68853e+00,  6.67613e-08,  1.33361e+01,  2.30626e+01,  3.85057e-03, -3.12455e-01, -9.50105e-01, -1.00000e-02, -1.31245e+00, -9.60105e-01,  4.86544e-10,  4.86257e+00, -1.60250e+00, -5.40222e-08,  1.29728e+01,  2.32811e+01, -3.83963e-03, -3.31337e-01, -9.43514e-01,  1.00000e-02, -1.33134e+00, -9.33514e-01, -3.80026e-10,  4.83254e+00, -1.68853e+00, -6.67621e-08,  1.33361e+01,  2.30626e+01, -3.85061e-03
 1.40001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -1.33365e-01, -4.87503e-01, -4.10825e-16, -6.38741e-01, -4.87503e-01, -4.10825e-16,  2.64317e+00, -7.23178e-01,  2.16881e-14,  5.02952e+00,  1.38583e+01, -4.19793e-09, -2.72580e-01, -9.62142e-01,  6.77996e-16, -1.27258e+00, -9.62142e-01,  6.77996e-16,  5.03880e+00, -1.42579e+00, -4.35857e-14,  2.37871e+01,  2.14186e+01,  6.03776e-09, -2.82165e-01, -9.59288e-01, -1.00000e-02, -1.28216e+00, -9.49288e-01, -3.51656e-11,  5.02466e+00, -1.47326e+00,  6.81566e-10,  2.38153e+01,  2.06730e+01, -3.58690e-03, -2.62996e-01, -9.64996e-01, -1.00000e-02, -1.26300e+00, -9.74996e-01,  9.37605e-10,  5.05294e+00, -1.37831e+00,  2.00934e-08,  2.37487e+01,  2.21670e+01,  3.44718e-03, -2.82165e-01, -9.59288e-01,  1.00000e-02, -1.28216e+00, -9.49288e-01,  3.51699e-11,  5.02466e+00, -1.47326e+00, -6.81923e-10,  2.38153e+01,  2.06730e+01,  3.58687e-03
 1.41001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -1.06910e-01, -4.93978e-01,  7.81510e-18, -6.12286e-01, -4.93978e-01,  7.81510e-18,  2.63941e+00, -5.71289e-01,  6.44826e-14, -3.17170e+00,  1.54887e+01,  4.37296e-10, -2.21100e-01, -9.75252e-01,  6.54574e-17, -1.22110e+00, -9.75252e-01,  6.54574e-17,  5.24185e+00, -1.18906e+00, -6.89150e-14,  2.02331e+01,  2.47439e+01,  1.13342e-09, -2.30821e-01, -9.72908e-01, -1.00000e-02, -1.23082e+00, -9.62908e-01,  4.96663e-11,  5.22906e+00, -1.24214e+00,  1.83181e-08,  2.03264e+01,  2.38789e+01,  2.18931e-03, -2.11378e-01, -9.77596e-01, -1.00000e-02, -1.21138e+00, -9.87596e-01,  8.99907e-10,  5.25465e+00, -1.13598e+00, -4.37463e-09,  2.01304e+01,  2.56087e+01, -2.39427e-03, -2.30821e-01, -9.72908e-01,  1.00000e-02, -1.23082e+00, -9.62908e-01, -4.96632e-11,  5.22906e+00, -1.24214e+00, -1.83188e-08,  2.03264e+01,  2.38789e+01, -2.18935e-03
 1.42001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -8.05641e-02, -4.98952e-01,  3.90921e-16, -5.85940e-01, -4.98952e-01,  3.90921e-16,  2.63515e+00, -4.25718e-01, -3.50464e-14, -4.70761e-01,  1.44001e+01,  1.77290e-10, -1.67828e-01, -9.85830e-01, -5.81664e-16, -1.16783e+00, -9.85830e-01, -5.81664e-16,  5.40035e+00, -9.21604e-01, -1.00121e-13,  1.41649e+01,  2.80868e+01,  2.61531e-09, -1.77667e-01, -9.84040e-01, -1.00000e-02, -1.17767e+00, -9.74040e-01,  2.52344e-10,  5.39005e+00, -9.78208e-01, -1.29732e-07,  1.44481e+01,  2.77681e+01, -1.81016e-03, -1.57990e-01, -9.87621e-01, -1.00000e-02, -1.15799e+00, -9.97621e-01,  7.37712e-10,  5.41065e+00, -8.65000e-01,  1.28287e-07,  1.38904e+01,  2.84018e+01,  1.85781e-03, -1.77667e-01, -9.84040e-01,  1.00000e-02, -1.17767e+00, -9.74040e-01, -2.52342e-10,  5.39005e+00, -9.78208e-01,  1.29732e-07,  1.44481e+01,  2.77681e+01,  1.81018e-03
 1.43001e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -5.41559e-02, -5.02509e-01,  6.66668e-16, -5.59532e-01, -5.02509e-01,  6.66668e-16,  2.63773e+00, -2.84777e-01,  3.61679e-14, -1.38730e+00,  1.42538e+01,  1.85737e-10, -1.13211e-01, -9.93609e-01, -1.11756e-15, -1.11321e+00, -9.93609e-01, -1.11756e-15,  5.50206e+00, -6.29335e-01,  7.97413e-14,  8.23361e-01,  3.09501e+01,  1.81724e-11, -1.23138e-01, -9.92405e-01, -1.00000e-02, -1.12314e+00, -9.82405e-01,  7.08563e-10,  5.49494e+00, -6.87998e-01, -8.00571e-08,  1.29073e+00,  3.18689e+01,  1.82561e-04, -1.03284e-01, -9.94814e-01, -1.00000e-02, -1.10328e+00, -1.00481e+00,  3.02178e-10,  5.50918e+00, -5.70671e-01,  7.55520e-08,  3.63680e-01,  3.00297e+01, -3.09976e-04, -1.23138e-01, -9.92405e-01,  1.00000e-02, -1.12314e+00, -9.82405e-01, -7.08562e-10,  5.49494e+00, -6.87998e-01,  8.00565e-08,  1.29073e+00,  3.18689e+01, -1.82551e-04
